Report ID,Year,Country,Lookup,Region,Sector,Mining,Gas,Oil,Commodity,Total extractive government receipts (US$),"Total Government Revenue, IMF data.","Total Government Revenue, excluding grants, WB data.",Total GDP (US$ nominal),Total Production Value (US$),Health expenditure (US$),Public spending on education (% of GDP) ,ODA (US$)
DemocraticRepublicofCongo2012,2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,Africa,Mining,,,,Cobalt,1505213145,..,..,29306222816,2543182164,..,..,2859380000
DemocraticRepublicofCongo2012,2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,Africa,Mining,,,,Gold,1505213145,..,..,29306222816,102082653.6,..,..,2859380000
DemocraticRepublicofCongo2012,2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,Africa,Mining,,,,Diamond,1505213145,..,..,29306222816,293358346.9,..,..,2859380000
DemocraticRepublicofCongo2012,2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,Africa,Mining,,,,Cassiterite,1505213145,..,..,29306222816,98680804.79,..,..,2859380000
DemocraticRepublicofCongo2012,2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,Africa,Mining,,,,Wolframite,1505213145,..,..,29306222816,77673735.73,..,..,2859380000
DemocraticRepublicofCongo2012,2012,Democratic Republic of Congo,2012_Democratic Republic of Congo,Africa,Mining,,,,Columbite–Tantalite,1505213145,..,..,29306222816,,..,..,2859380000
EquatorialGuinea2007,2007,Equatorial Guinea,2007_Equatorial Guinea,Africa,"Oil, Gas",no,yes,yes,Total,6148771542,3357623304,4816786984,10201201022,12303546531,..,..,31360000
EquatorialGuinea2007,2007,Equatorial Guinea,2007_Equatorial Guinea,Africa,Gas,no,yes,no,Gas,6148771542,3357623304,4816786984,10201201022,1031397531,..,..,31360000
EquatorialGuinea2007,2007,Equatorial Guinea,2007_Equatorial Guinea,Africa,Oil,no,no,yes,Oil,6148771542,3357623304,4816786984,10201201022,11272149000,..,..,31360000
EquatorialGuinea2008,2008,Equatorial Guinea,2008_Equatorial Guinea,Africa,"Oil, Gas",no,yes,yes,Total,9119117112,5037369685,6814987011,15439740345,17263740464,..,..,32080000
EquatorialGuinea2008,2008,Equatorial Guinea,2008_Equatorial Guinea,Africa,Gas,no,yes,no,Gas,9119117112,5037369685,6814987011,15439740345,2485897864,..,..,32080000
EquatorialGuinea2008,2008,Equatorial Guinea,2008_Equatorial Guinea,Africa,Oil,no,no,yes,Oil,9119117112,5037369685,6814987011,15439740345,14777842600,..,..,32080000
Gabon2004,2004,Gabon,2004_Gabon,Africa,Oil,no,no,yes,Oil,775990000,1842914536,..,7178135606,3774552600,..,..,39870000
Gabon2005,2005,Gabon,2005_Gabon,Africa,"Oil, Mining",yes,no,yes,Total,1716414357,2627711315,..,8665736618,5385591253,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Oil,no,no,yes,Oil,1716414357,2627711315,..,8665736618,5325749370,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,Total Mining,1716414357,2627711315,..,8665736618,59841882.89,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,Cement,1716414357,2627711315,..,8665736618,55510000,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,Diamond,1716414357,2627711315,..,8665736618,32840,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,Gold,1716414357,2627711315,..,8665736618,4290605.889,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,Manganese,1716414357,2627711315,..,8665736618,8437,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,o/w Manganese ore (50-53% Mn),1716414357,2627711315,..,8665736618,,..,..,60430000
Gabon2005,2005,Gabon,2005_Gabon,Africa,Mining,yes,no,no,o/w Manganese pellets (82-85% MnO2),1716414357,2627711315,..,8665736618,,..,..,60430000
Gabon2006,2006,Gabon,2006_Gabon,Africa,"Oil, Mining",yes,no,yes,Total,1944187567,2938062591,..,9545982814,5803415217,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Oil,no,no,yes,Oil,1944187567,2938062591,..,9545982814,5735625741,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,Total Mining,1944187567,2938062591,..,9545982814,67789476.34,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,Cement,1944187567,2938062591,..,9545982814,61915000,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,Diamond,1944187567,2938062591,..,9545982814,34235,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,Gold,1944187567,2938062591,..,9545982814,5828953.842,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,Manganese,1944187567,2938062591,..,9545982814,11287.5,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,o/w Manganese ore (50-53% Mn),1944187567,2938062591,..,9545982814,,..,..,29050000
Gabon2006,2006,Gabon,2006_Gabon,Africa,Mining,yes,no,no,o/w Manganese pellets (82-85% MnO2),1944187567,2938062591,..,9545982814,,..,..,29050000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Total,27021531.67,733960494.9,2105975123,8881419348,934916745.7,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Bauxite,27021531.67,733960494.9,2105975123,8881419348,11205,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Diamond,27021531.67,733960494.9,2105975123,8881419348,26321200,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Gold,27021531.67,733960494.9,2105975123,8881419348,907856190.6,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Manganese,27021531.67,733960494.9,2105975123,8881419348,1615.51,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),27021531.67,733960494.9,2105975123,8881419348,,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,27021531.67,733960494.9,2105975123,8881419348,,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Salt,27021531.67,733960494.9,2105975123,8881419348,13944.3,669266460.1,0.0753558,1418690000
Ghana2004,2004,Ghana,2004_Ghana,Africa,Mining,yes,no,no,Silver,27021531.67,733960494.9,2105975123,8881419348,712590.2967,669266460.1,0.0753558,1418690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Total,44654643,1440540674,2542218833,10731883141,1079670873,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Bauxite,44654643,1440540674,2542218833,10731883141,18807.49,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Diamond,44654643,1440540674,2542218833,10731883141,33854460,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Gold,44654643,1440540674,2542218833,10731883141,1044942036,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Manganese,44654643,1440540674,2542218833,10731883141,2634,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),44654643,1440540674,2542218833,10731883141,,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,44654643,1440540674,2542218833,10731883141,,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Salt,44654643,1440540674,2542218833,10731883141,13860,796528952.3,0.0742208,1150690000
Ghana2005,2005,Ghana,2005_Ghana,Africa,Mining,yes,no,no,Silver,44654643,1440540674,2542218833,10731883141,839075.7966,796528952.3,0.0742208,1150690000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Total,66220560,3653041154,2774611891,20410331626,1514679565,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Bauxite,66220560,3653041154,2774611891,20410331626,24896.6,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Diamond,66220560,3653041154,2774611891,20410331626,30921940,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Gold,66220560,3653041154,2774611891,20410331626,1482555536,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Manganese,66220560,3653041154,2774611891,20410331626,2035.8,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),66220560,3653041154,2774611891,20410331626,,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,66220560,3653041154,2774611891,20410331626,,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Salt,66220560,3653041154,2774611891,20410331626,7469.79,1073575279,0.0525996,1243240000
Ghana2006,2006,Ghana,2006_Ghana,Africa,Mining,yes,no,no,Silver,66220560,3653041154,2774611891,20410331626,1167686.413,1073575279,0.0525996,1243240000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Total,61767543,3152379236,3878734121,24757553102,1792412596,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Bauxite,61767543,3152379236,3878734121,24757553102,23337.6,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Diamond,61767543,3152379236,3878734121,24757553102,23207350,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Gold,61767543,3152379236,3878734121,24757553102,1767751464,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Manganese,61767543,3152379236,3878734121,24757553102,1792.2,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),61767543,3152379236,3878734121,24757553102,,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,61767543,3152379236,3878734121,24757553102,,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Salt,61767543,3152379236,3878734121,24757553102,7798.36,1366582271,0.0551986,1165210000
Ghana2007,2007,Ghana,2007_Ghana,Africa,Mining,yes,no,no,Silver,61767543,3152379236,3878734121,24757553102,1420854.429,1366582271,0.0551986,1165210000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Total,91193482,4854612248,4477230398,28528014621,2255388995,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Bauxite,91193482,4854612248,4477230398,28528014621,21038.28,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Diamond,91193482,4854612248,4477230398,28528014621,18454100,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Gold,91193482,4854612248,4477230398,28528014621,2235352193,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Manganese,91193482,4854612248,4477230398,28528014621,3110.4,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),91193482,4854612248,4477230398,28528014621,,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,91193482,4854612248,4477230398,28528014621,,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Salt,91193482,4854612248,4477230398,28528014621,15673.62,1642631671,0.0575796,1306930000
Ghana2008,2008,Ghana,2008_Ghana,Africa,Mining,yes,no,no,Silver,91193482,4854612248,4477230398,28528014621,1542879.011,1642631671,0.0575796,1306930000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Total,111972313.3,4550655312,4005392042,25978508376,2739873765,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Bauxite,111972313.3,4550655312,4005392042,25978508376,14602,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Diamond,111972313.3,4550655312,4005392042,25978508376,6978560,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Gold,111972313.3,4550655312,4005392042,25978508376,2731010909,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Manganese,111972313.3,4550655312,4005392042,25978508376,1971.6,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),111972313.3,4550655312,4005392042,25978508376,,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,111972313.3,4550655312,4005392042,25978508376,,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Salt,111972313.3,4550655312,4005392042,25978508376,18417.5,1381352628,0.0531729,1581820000
Ghana2009,2009,Ghana,2009_Ghana,Africa,Mining,yes,no,no,Silver,111972313.3,4550655312,4005392042,25978508376,1849304.28,1381352628,0.0531729,1581820000
Ghana2010,2010,Ghana,2010_Ghana,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,212460480,5369015503,5370370462,32174839713,3547091406,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,212460480,5369015503,5370370462,32174839713,253323844.9,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Gas,no,yes,no,Gas,212460480,5369015503,5370370462,32174839713,44371564.86,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Oil,no,no,yes,Oil,212460480,5369015503,5370370462,32174839713,208952280,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,Total Mining,212460480,5369015503,5370370462,32174839713,3293767561,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,Bauxite,212460480,5369015503,5370370462,32174839713,17498.95,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,Diamond,212460480,5369015503,5370370462,32174839713,11549720,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,Gold,212460480,5369015503,5370370462,32174839713,3282196235,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,Manganese,212460480,5369015503,5370370462,32174839713,4106.64,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),212460480,5369015503,5370370462,32174839713,,1782679169,0.055406,1692540000
Ghana2010,2010,Ghana,2010_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,212460480,5369015503,5370370462,32174839713,,1782679169,0.055406,1692540000
Ghana2011,2011,Ghana,2011_Ghana,Africa,"Oil, Gas, Mining",yes,yes,yes,Total,942698326.4,6751332632,7664415203,39564771637,7840453223,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,"Oil, Gas",no,yes,yes,Total Oil & Gas,942698326.4,6751332632,7664415203,39564771637,3246577009,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Gas,no,yes,no,Gas,942698326.4,6751332632,7664415203,39564771637,89100708.63,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Oil,no,no,yes,Oil,942698326.4,6751332632,7664415203,39564771637,3157476300,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,Total Mining,942698326.4,6751332632,7664415203,39564771637,4593876215,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,Bauxite,942698326.4,6751332632,7664415203,39564771637,12439.92,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,Diamond,942698326.4,6751332632,7664415203,39564771637,15263080,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,Gold,942698326.4,6751332632,7664415203,39564771637,4578596881,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,Manganese,942698326.4,6751332632,7664415203,39564771637,3813.92,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,o/w Manganese ore (processed),942698326.4,6751332632,7664415203,39564771637,,3220956190,0.0814097,1810220000
Ghana2011,2011,Ghana,2011_Ghana,Africa,Mining,yes,no,no,o/w Manganese content,942698326.4,6751332632,7664415203,39564771637,,3220956190,0.0814097,1810220000
Ghana2012,2012,Ghana,2012_Ghana,Africa,"Oil, Mining",,,,Total,1112429756,7304662138,..,41740926505,14517340000,..,..,1807910000
Ghana2012,2012,Ghana,2012_Ghana,Africa,Oil,,,,Total,1112429756,7304662138,..,41740926505,2976060000,..,..,1807910000
Ghana2012,2012,Ghana,2012_Ghana,Africa,Mining,,,,Total Mining,1112429756,7304662138,..,41740926505,5770640000,..,..,1807910000
Ghana2012,2012,Ghana,2012_Ghana,Africa,Mining,,,,Gold,1112429756,7304662138,..,41740926505,5643270000,..,..,1807910000
Ghana2012,2012,Ghana,2012_Ghana,Africa,Mining,,,,Diamonds,1112429756,7304662138,..,41740926505,10380000,..,..,1807910000
Ghana2012,2012,Ghana,2012_Ghana,Africa,Mining,,,,Bauxite,1112429756,7304662138,..,41740926505,24620000,..,..,1807910000
Ghana2012,2012,Ghana,2012_Ghana,Africa,Mining,,,,Manganese,1112429756,7304662138,..,41740926505,92370000,..,..,1807910000
Ghana2013,2013,Ghana,2013_Ghana,Africa,"Oil, Mining",Oil,,,Total,1269116733,7677374514,..,48137027487,14162850000,..,..,..
Ghana2013,2013,Ghana,2013_Ghana,Africa,Oil,Gold,,,Oil,1269116733,7677374514,..,48137027487,3885070000,..,..,..
Ghana2013,2013,Ghana,2013_Ghana,Africa,Mining,Bauxite,,,Total,1269116733,7677374514,..,48137027487,5138890000,..,..,..
Ghana2013,2013,Ghana,2013_Ghana,Africa,Mining,Manganese,,,Gold,1269116733,7677374514,..,48137027487,4965710000,..,..,..
Ghana2013,2013,Ghana,2013_Ghana,Africa,Mining,Limestone,,,Diamonds,1269116733,7677374514,..,48137027487,6930000,..,..,..
